LANG,RECORD #,245abnp,260a,264a,260b,264b,260c,264c,008 Country,SUBJECT,AUTHOR,ADDITIONAL AUTHOR,LIBRARY HAS
eng,b53049391,Unpopular culture : transforming the European comic book in the 1990s /,Toronto :,,"University of Toronto Press,",,"[2007], ©2007.",,onc,"Comic books, strips, etc. Europe History and criticism. http://id.loc.gov/authorities/subjects/sh85028863;""European comic books, strips, etc. History and criticism."";""Bandes dessinées Europe Histoire et critique.""","Beaty, Bart. http://id.loc.gov/authorities/names/n2005020388",,
eng,b53075699,Inside the world of comic books /,Montreal ; New York :,,"Black Rose Books,",,"[2007], ©2007.",,quc,"Superhero comic books, strips, etc. History and criticism.;""Comic books, strips, etc. History and criticism. http://id.loc.gov/authorities/subjects/sh2008100153""",,"Klaehn, Jeffery. http://id.loc.gov/authorities/names/no2005104780",
eng,b5308097x,Rapture.,Canada :,,"Class Comics,",,-2005,,xxc,"Gay erotic comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh2009007040;""Science fiction comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85118659"";""Canadian comic books, strips, etc.""",,,
eng,b53273291,Walt & Skeezix : 1923 & 1924 /,Montreal :,,"Drawn & Quarterly Books,",,"[2006], ©2006.",,quc,"Families Comic books, strips, etc.;""Fathers and sons Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85047455"";""Orphans Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85095750"";""Adoption Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85000978"";""Neighborliness Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85090666""","King, Frank, 1883-1969. http://id.loc.gov/authorities/names/n85247609","Heer, Jeet. http://id.loc.gov/authorities/names/n2004030102;""Samuelson, Tim. http://id.loc.gov/authorities/names/n93001456""",
eng,b53281196,Ghost comics.,"Toronto, Ont. :",,Superior Publishers Limited.,,,,onc,"Horror comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh88001837;""Canadian comic books, strips, etc.""",,,
spa,b53435722,Escuadrón orgasmo.,"México, D.F. :",,Editorial Perla Negra.,,,,mx,"Erotic comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh88001850;""Mexican comic books, strips, etc.""",,,
spa,b53435783,Casadas fogosas.,"México, D.F. :",,Editorial Estrella.,,,,mx,"Erotic comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh88001850;""Fotonovelas. http://id.loc.gov/authorities/subjects/sh85051036"";""Mexican comic books, strips, etc.""",,,
spa,b53435916,Las reinas sexosas.,Mexico D. F. :,,"Editorial Leo,",,-2003,,mx,"Erotic comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh88001850;""Mexican comic books, strips, etc."";""Fotonovelas. http://id.loc.gov/authorities/subjects/sh85051036""",,,
spa,b5343660x,La caricia : conexión swinger.,"México, D.F. :",,Edito Leo,,,,mx,"Erotic comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh88001850;""Mexican comic books, strips, etc.""",,,
spa,b53436702,Santo la leyenda de plata.,"México, D.F. :",,"Carol Ediciones,",,-2005,,mx,"Superhero comic books, strips, etc.;""Wrestlers Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85148612"";""Mexican comic books, strips, etc.""",,,
spa,b53446306,Chistes cañones.,"México, D.F. :",,Editorial Toukan,,,,mx,"Erotic comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh88001850;""Mexican comic books, strips, etc.""",,,
spa,b53458254,Chicas trabajadoras.,"México, D.F. :",,Arnulfo Flores Muñoz,,,,mx,"Erotic comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh88001850;""Mexican comic books, strips, etc.""",,,
eng,b5345943x,Lynda Barry free comic book day activity book special.,"Montreal, Que :",,"Drawn & Quarterly,",,"[2007], ©2007.",,quc,"Alternative comic books, strips, etc.","Barry, Lynda, 1956- http://id.loc.gov/authorities/names/n83208635",,
spa,b53459908,Historia del movimiento obrero en México /,[Mexico] :,,"Instituto Nacional de Estudios Historicos de la Revolucion Mexicana,",,1986,,mx,"Labor movement Mexico History. http://id.loc.gov/authorities/subjects/sh89000876;""Historical comic books, strips, etc."";""Mexican comic books, strips, etc."";""Historical comics. lcgft http://id.loc.gov/authorities/genreForms/gf2014026368""",,Palomo. http://id.loc.gov/authorities/names/n81141270,
eng,b53471337,Comics festival.,"Toronto, Ont. :",,"Legion of Evil Press,",,2007,,onc,"Alternative comic books, strips, etc.;""Canadian comic books, strips, etc.""",,,
eng,b53595154,Jack the lantern : Ghosts 1.,"Vancouver, B.C. :",,"Castle Rain Entertainment,",,2007,,bcc,"Horror comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh88001837;""Canadian comic books, strips, etc.""",,,
spa,b53614562,Volcán de pasiones.,"México, D.F. :",,"Promotora K"".""",,,,mx,"Romance comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh2002006065;""Mexican comic books, strips, etc.""",,,
spa,b53614604,Picosita.,"México, D.F. :",,Editorial Toukan,,,,mx,"Mexican comic books, strips, etc.;""Automobile racing Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85010174""",,,
spa,b53629796,Chistorietas.,"México, D.F. :",,"Editorial Toukan,",,-2001,,mx,"Parody comic books, strips, etc.;""Historical comic books, strips, etc."";""Mexican comic books, strips, etc."";""Historical comics. lcgft http://id.loc.gov/authorities/genreForms/gf2014026368""",,,
spa,b53652010,Lo mejor de Mono.,"México, D.F. :",,"Editoposter,",,-2002,,mx,"Erotic comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh88001850;""Mexican comic books, strips, etc.""",,,"copy 1 no. 1,3"
eng,b5375489x,"Our boarding house with Major Hoople, 1927 /","Almonte, Ont. :",,"Algrove Pub.,",,"[2005], ©2005.",,onc,"Boardinghouses Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh93000453","Ahern, Gene, 1895-1960. http://id.loc.gov/authorities/names/n94116734",,
eng,b53774267,Moomin : the complete Tove Jansson comic strip /,Montréal :,,"Drawn & Quarterly,",,-2006,,quc,"Fantasy comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh97000542;""Swedish comic books, strips, etc. Translations into English."";""Fantasy comics. lcgft http://id.loc.gov/authorities/genreForms/gf2014026331""","Jansson, Tove. http://id.loc.gov/authorities/names/n79046514",,copy 1 v. 1-3
spa,b53802263,Fábulas de policías y ladrones /,"México, D.F. :",,"Ediciones B,",,"[2004], ©2004.",,mx,"Mexican comic books, strips, etc.;""Thieves Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85134855"";""Police Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85104183"";""Ladrones Libros de caricaturas, tiras cómicas, etc. bidex"";""Policía Libros de caricaturas, tiras cómicas, etc. bidex"";""Humorismo gráfico mexicano. bidex"";""Historietas gráficas.""","Trino, 1961- http://id.loc.gov/authorities/names/nr90020281",,
spa,b53802275,Fábulas de policías y ladrones /,"México, D.F. :",,"Ediciones B,",,"[2003], ©2003.",,mx,"Mexican comic books, strips, etc.;""Thieves Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85134855"";""Police Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85104183"";""Policía Muñequitos, tiras cómicas, etc. bidex"";""Ladrones Muñequitos, tiras cómicas, etc. bidex"";""Humorismo gráfico mexicano. bidex""","Trino, 1961- http://id.loc.gov/authorities/names/nr90020281",,
spa,b53802305,Sepa la bola : [grandes verdades y brujería gratis] /,"México, D.F. :",,"Ediciones B,",,2003,,mx,"Mexican comic books, strips, etc.;""Humorismo gráfico mexicano. bidex"";""Caricaturas México. bidex""","Jis, 1963- http://id.loc.gov/authorities/names/nr90020279",,
spa,b53802329,Mucho cerdo sabroso : (y puerquita sexy) /,"México, D.F. :",,"Ediciones B México,",,2005,,mx,"Mexican comic books, strips, etc.;""Cómic.""","Jis, 1963- http://id.loc.gov/authorities/names/nr90020279",,
spa,b53802330,Crónicas de Marte /,"México, D.F. :",,"Ediciones B,",,2002,,mx,"Mexican comic books, strips, etc.;""Human-alien encounters Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh96002203"";""Martians Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh96010159"";""Unidentified flying objects Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85139676"";""Humorismo mexicano Libros de caricaturas, tiras cómicas. bidex"";""Seres extraterrestres Humorismo. bidex"";""Objetos voladores no identificados Humorismo. bidex"";""Marcianos.""","Trino, 1961- http://id.loc.gov/authorities/names/nr90020281",,
spa,b53802354,Don Taquero : [guía culinaria de la comida callejera] /,"México, D.F. :",,"Ediciones B,",,2005,,mx,"Mexican comic books, strips, etc.;""Cooking Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh2010007517"";""Humorismo gráfico mexicano. bidex"";""Caricaturas México. bidex"";""Cocina Muñequitos, tiras cómicas, etc. bidex""","Trino, 1961- http://id.loc.gov/authorities/names/nr90020281",,
spa,b5380238x,Visitantes de Marte /,"México, D.F. :",,"Ediciones B,",,2004,,mx,"Mexican comic books, strips, etc.;""Human-alien encounters Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh96002203"";""Martians Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh96010159"";""Unidentified flying objects Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85139676""","Trino, 1961- http://id.loc.gov/authorities/names/nr90020281",,
spa,b53802470,Los invasores de Marte /,"México, D.F. :",,"Ediciones B,",,2005,,mx,"Human-alien encounters Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh96002203;""Mexican comic books, strips, etc."";""Seres extraterrestres Muñequitos, tiras cómicas, etc. bidex"";""Humorismo gráfico mexicano. bidex"";""Historietas gráficas.""","Trino, 1961- http://id.loc.gov/authorities/names/nr90020281",,
spa,b53802482,La chora interminable /,"México, D.F. :",,"Ediciones B México,",,2004,,mx,"Alternative comic books, strips, etc.;""Mexican comic books, strips, etc."";""Historietas gráficas.""","Jis, 1963- http://id.loc.gov/authorities/names/nr90020279","Trino, 1961- http://id.loc.gov/authorities/names/nr90020281",
spa,b53802494,Todo Rius /,"México, D. F. :",,"Grijalbo,",,-2005,,mx,"Mexican comic books, strips, etc.",Rius. http://id.loc.gov/authorities/names/n78087997,,copy 1 v. 1-7
eng,b53803322,Walt & Skeezix : 1921 & 1922 /,Montreal :,,"Drawn & Quarterly Books,",,2005,,quc,"Families Comic books, strips, etc.;""Fathers and sons Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85047455"";""Orphans Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85095750"";""Adoption Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85000978"";""Neighborliness Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85090666""","King, Frank, 1883-1969. http://id.loc.gov/authorities/names/n85247609","Heer, Jeet. http://id.loc.gov/authorities/names/n2004030102;""Samuelson, Tim. http://id.loc.gov/authorities/names/n93001456""",
eng,b53809385,Wahoo Morris.,"Nepean, Ont. :",,"Too Hip Gotta Go Graphics,",,2007,,onc,"Alternative comic books, strips, etc.;""Canadian comic books, strips, etc.""",,,
eng,b54014025,I hate cartoons.,[Canada] :,,"Yumfactory,",,©2001-,,xxc,"Canadian comic books, strips, etc.;""Alternative comic books, strips, etc.""",,Attaboy.,
eng,b54023567,Sof' Boy econo combo.,"Montreal, Quebec :",,"Drawn & Quarterly,",,2000,,quc,"Funny horror comic books, strips, etc.;""Canadian comic books, strips, etc.""",,,
eng,b54034899,"In the blink of an eye : amazing stories filled with mistery, sex and muscled men /",[Canada] :,,"Class Comics,",,"[2007], ©2007.",,xxc,"Gay erotic comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh2009007040;""Canadian comic books, strips, etc.""",HVH.,,
eng,b54035272,Water heroes.,[Ottawa] :,,"Environment Canada,",,"[2007], ©2007.",,onc,"Water Pollution Canada Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85145467;""Water conservation Canada Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85145542""",,Canada. Environment Canada. http://id.loc.gov/authorities/names/n79058488,
eng,b54044431,Mr. Jean /,"Montreal, Quebec :",,"Drawn & Quarterly,",,"[2006], ©2006.",,quc,"Franco-Belgian comic books, strips, etc. Translations into English.;""Single men Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85122843""","Dupuy, 1960- http://id.loc.gov/authorities/names/nr2004020296","Berberian, 1959- http://id.loc.gov/authorities/names/nr2004020298;""Dupuy, 1960- Monsieur Jean. English. English. http://id.loc.gov/authorities/names/n2014036263""",
eng,b54051198,Abandon the old in Tokyo /,"Montréal, Quebec :",,"Drawn & Quarterly Publications,",,2006,,quc,"Japanese comic books, strips, etc. Translations into English.;""Alternative comic books, strips, etc.""","Tatsumi, Yoshihiro, 1935-2015. http://id.loc.gov/authorities/names/n2005092850",,
eng,b54051216,"The Push man, and other stories /","Montréal, QC :",,"Drawn & Quarterly,",,"[2005], ©2005.",,quc,"Japanese comic books, strips, etc. Translations into English.;""Vie urbaine Japon Bandes dessinées.""","Tatsumi, Yoshihiro, 1935-2015. http://id.loc.gov/authorities/names/n2005092850","Tomine, Adrian, 1974- http://id.loc.gov/authorities/names/no97006227;""Oniki, Yuji. http://id.loc.gov/authorities/names/no2002028271""",
eng,b54220853,The fall /,"Montreal, Quebec :",,"Drawn and Quarterly,",,"[2001], ©2001.",,quc,"Murder Investigation Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85088615;""Police misconduct Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh96000078"";""Detective and mystery comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh87006921""","Brubaker, Ed. http://id.loc.gov/authorities/names/no99001312","Lutes, Jason. http://id.loc.gov/authorities/names/no95032944",
eng,b54225413,Drawing the line.,[Toronto?] :,,"[publisher not identified],",,2004,,onc,"Alternative comic books, strips, etc.;""Canadian comic books, strips, etc.""",,,
eng,b54457385,Horrorscope : [daily syndicate proof sheets] /,"Toronto, Ont. :",,Toronto Star Syndicate.,,,,onc,"Horoscopes Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85062074","Olson, Eric, 1958- http://id.loc.gov/authorities/names/n91050769","Kelso, Susan. http://id.loc.gov/authorities/names/n91050771",
spa,b54780421,Las abandonadas.,"México, D.F. :",,"Editormex Mexicana,",,-1977,,mx,"Fotonovelas. http://id.loc.gov/authorities/subjects/sh85051036;""Romance comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh2002006065"";""Mexican comic books, strips, etc.""",,,
spa,b54788043,El Super ratón. Serie colibrí.,"México, D.F. :",,Organización Editorial Novaro.,,,,mx,"Funny animal comic books, strips, etc.;""Superhero comic books, strips, etc."";""Mexican comic books, strips, etc.""",,,
spa,b54788201,El Super Ratón.,"México, D.F. :",,Ediciones Recreativas,,,,mx,"Mexican comic books, strips, etc.;""Funny animal comic books, strips, etc."";""Superhero comic books, strips, etc.""",,,
spa,b55017563,Bonanza.,"México, D.F. :",,Editorial Gaviota.,,,,mx,"Western comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85146250;""Mexican comic books, strips, etc.""",,,
eng,b55025018,Angloman : making the world safe for apostrophes! /,Montréal :,,"Nuage Editions,",,1995,,quc,"Political comic books, strips, etc.;""Canadian comic books, strips, etc."";""Superhero comic books, strips, etc."";""Humour par l'image canadien."";""Québec (Province) History Autonomy and independence movements Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh96007261"";""Québec (Province) Politics and government 1994- Caricatures and cartoons."";""Québec (Province) Histoire Autonomie et mouvements indépendantistes Caricatures et dessins humoristiques."";""Québec (Province) Politique et gouvernement 1994- Caricatures et dessins humoristiques."";""Political comics. lcgft http://id.loc.gov/authorities/genreForms/gf2017026159""","Shainblum, Mark. http://id.loc.gov/authorities/names/nb98007538","Morrissette, Gabriel. http://id.loc.gov/authorities/names/nb98007539",
eng,b55026977,Cerebus world tour book 1995.,"Kitchener, Ont. :",,"Aardvark-Vanaheim Inc.,",,"[1995], ©1995.",,onc,"Fantasy comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh97000542;""Canadian comic books, strips, etc."";""Fantasy comics. lcgft http://id.loc.gov/authorities/genreForms/gf2014026331""",,,
spa,b55643449,El Latigo Negro.,"México, D.F. :",,Editorial Argumentos.,,,,mx,"Western comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85146250;""Mexican comic books, strips, etc.""",,,
spa,b55655580,Grandes personajes.,"México, D.F. :",,Editorial Ejea.,,,,mx,"Romance comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh2002006065;""Mexican comic books, strips, etc.""",,,
spa,b55656985,Oasis.,"México, D.F. :",,"Editorial Argumentos,",,-1978,,mx,"Adventure story comic books, strips, etc.;""Romance comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh2002006065"";""Mexican comic books, strips, etc.""",,,
eng,b55668264,Back bench : the best of Graham Harrop.,Toronto :,,"HarperCollins,",,"[1993], ©1993.",,onc,"Canadian comic books, strips, etc.;""Political comic books, strips, etc."";""Humour par l'image canadien."";""Canada Politics and government 1980- Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85019350"";""Canada Politique et gouvernement 1984- Caricatures et dessins humoristiques."";""Political comics. lcgft http://id.loc.gov/authorities/genreForms/gf2017026159""","Harrop, Graham. http://id.loc.gov/authorities/names/n96009661",,
spa,b55869907,Vertigo.,"[México, Distrito Federal] :",,"Publicaciones Herrerias,",,-1973,,mx,"Horror comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh88001837;""Mexican comic books, strips, etc.""",,,
spa,b55869944,Relatos del jorobado.,"México, D.F. :",,Ediciones Joma.,,,,mx,"Horror comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh88001837;""Mexican comic books, strips, etc.""",,,
spa,b55870119,"Prevención es salud, y en casos de enfermedad, atención inmediata.",[Mexico] :,,"Gobierno del Estado de México, Instituto de Seguridad Social del Estado de México y Municipios,",,[200?],,mx,"Cancer Prevention Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85019527;""Medicine, Preventive Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85083162"";""Self-examination, Medical Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85119745"";""Educational comic books, strips, etc."";""Mexican comic books, strips, etc."";""Educational comics. lcgft http://id.loc.gov/authorities/genreForms/gf2014026305""",,,
spa,b55870132,Quién fue?,"México, D.F. :",,Editorial Vid.,,,,mx,"Mexican comic books, strips, etc.;""Biographical comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh2011002681""",,,
spa,b55870223,Romances cotidianos.,"México, D.F. :",,Editorial Multicolor,,,,mx,"Romance comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh2002006065;""Mexican comic books, strips, etc.""",,,
spa,b55870259,Salón de belleza.,"México, D.F. :",,Ediciones Latinoamericanas.,,,,mx,"Romance comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh2002006065;""Mexican comic books, strips, etc.""",,,
spa,b55870272,Serie humana.,"México, D.F. :",,Ediciones Joma.,,,,mx,"Mexican comic books, strips, etc.",,,
eng,b55871069,Big questions.,"Montreal, Quebec :",,Drawn and Quarterly,,,,quc,"Alternative comic books, strips, etc.","Nilsen, Anders, 1973- http://id.loc.gov/authorities/names/no2007095318",,
spa,b55877035,El jinete de la muerte.,"México, D.F. :",,"Ediciones Latinoamericanas,",,-1974,,mx,"Horror comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh88001837;""Mexican comic books, strips, etc.""",,,
spa,b55877291,El jinete de la muerte. Numero de aniversario.,"México, D.F. :",,"Ediciones Latinoamericanas,",,[1975],,mx,"Horror comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh88001837;""Mexican comic books, strips, etc.""",,,
spa,b55878799,Sentimientos íntimos.,"[México, Distrito Federal] :",,"Editorial Mango,",,-2005,,mx,"Romance comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh2002006065;""Mexican comic books, strips, etc.""",,,
spa,b55881774,Espectaculares de la lucha.,"México, D.F. :",,D.G. Editorial.,,,,mx,"Wrestling Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85148615;""Mexican comic books, strips, etc.""",,,
spa,b55887879,Historias completas.,"México, D.F. :",,Publicaciones Herrerias.,,,,mx,"Romance comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh2002006065;""Mexican comic books, strips, etc.""",,,
spa,b55906801,"México, historia de un pueblo /","México, D.F. :",,"SEP : Editorial Nueva Imagen,",,1980-1982.,,mx,"Mexican comic books, strips, etc.;""Historical comic books, strips, etc."";""Mexico History Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85084571"";""México Historia Mu¨nequitos, tiras cómicas, etc. bidex"";""Historical comics. lcgft http://id.loc.gov/authorities/genreForms/gf2014026368""",,"Alatriste, Sealtiel. http://id.loc.gov/authorities/names/n86049189;""Taibo, Paco Ignacio, II, 1949- http://id.loc.gov/authorities/names/n82096350"";""Bonfil Batalla, Guillermo. http://id.loc.gov/authorities/names/n81125882""","copy 1 t. 1-4,10"
eng,b5623904x,Skim /,Toronto :,,"Groundwood Books,",,"[2008], ©2008.",,onc,"Teenage girls Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85000957;""Teenagers Suicidal behavior Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh91005161"";""Friendship in adolescence Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh88002559"";""Depression in adolescence Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh88005836"";""Love in adolescence Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh93005206"";""Canadian comic books, strips, etc."";""Alternative comic books, strips, etc."";""Adolescentes Bandes dessinées."";""Adolescents Comportement suicidaire Bandes dessinées."";""Amitié chez l'adolescent Bandes dessinées."";""Dépression chez l'adolescent Bandes dessinées."";""Amour chez l'adolescent Bandes dessinées."";""Goth culture (Subculture) Comic books, strips, etc."";""Girls' schools Fiction."";""Suicide Fiction.""","Tamaki, Mariko. http://id.loc.gov/authorities/names/no2001093430","Tamaki, Jillian, 1980- http://id.loc.gov/authorities/names/n2007021525",
eng,b56279620,Or else.,"Quebec, Canada :",,"Drawn & Quarterly,",,-2004,,quc,"Alternative comic books, strips, etc.",,"Huizenga, Kevin, 1977- http://id.loc.gov/authorities/names/no2006133665",
spa,b56281365,"Garab Yidam, el lama.","México, D.F. :",,Editorial Posada.,,,,mx,"Superhero comic books, strips, etc.;""Mexican comic books, strips, etc.""",,,
eng,b56298742,Medusa Oblongata the minicomic.,"Caledon Village, Ont. :",,"Phil Delisle,",,-2002,,onc,"New wave comic books, strips, etc.;""Canadian comic books, strips, etc.""",,"Delisle, Philip.",
spa,b56533354,ABChe : biografía simple y sencillamente de un revolucionario de nuestro tiempo /,México :,,"Grijalbo,",,1978,,mx,"Guevara, Che, 1928-1967 Comic books, strips, etc. http://id.loc.gov/authorities/names/n79018345;""Guerrillas Latin America Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh2009126142"";""Biographical comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh2011002681"";""Mexican comic books, strips, etc.""",Rius. http://id.loc.gov/authorities/names/n78087997,,
spa,b56582511,"Clásicos de lágrimas, risas y amor.","México, D.F. :",,Grupo Editorial Vid.,,,,mx,"Romance comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh2002006065;""Mexican comic books, strips, etc.""",,,
spa,b56582663,Construyendo un México fuerte /,"México, D.F. :",,"Coordinación General de Opinión Pública e Imagen, Presidencia de la República,",,"[2005], ©2005.",,mx,"Political comic books, strips, etc.;""Mexican comic books, strips, etc."";""Mexico Comic books, strips, etc. http://id.loc.gov/authorities/names/n81013960"";""Political comics. lcgft http://id.loc.gov/authorities/genreForms/gf2017026159""","Sol, Ximena.","Peña Cabrera, José Luis.;""Peña Cabrera, Nicanor.""",
spa,b56582857,Historias de la ciudad.,México :,,Gobierno del Distrito Federal : [200?-],,,,mx,"López Obrador, Andrés Manuel Comic books, strips, etc. http://id.loc.gov/authorities/names/n88102570;""Political comic books, strips, etc."";""Mexican comic books, strips, etc."";""Mexico City (Mexico) Comic books, strips, etc. http://id.loc.gov/authorities/names/n79093328"";""Political comics. lcgft http://id.loc.gov/authorities/genreForms/gf2017026159""",,,copy 1 no.1-5
spa,b56582869,El chamuco y los hijos del averno.,"México, D.F. :",,Grijalbo,,,,mx,"Political comic books, strips, etc.;""Mexican comic books, strips, etc."";""Mexico Politics and government 1988-2000 Caricatures and cartoons Periodicals. http://id.loc.gov/authorities/subjects/sh90005891"";""Political comics. lcgft http://id.loc.gov/authorities/genreForms/gf2017026159""",,,
spa,b56810489,"Místico, el príncipe de plata y oro.","Mexico, D.F. :",,"Editorial Toukan, S.S.,",,-2006,,mx,"Mexican comic books, strips, etc.;""Wrestlers Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85148612"";""Superhero comic books, strips, etc.""",,,
spa,b56813569,Lo negro del Negro Durazo /,"[México, Distrito Federal] :",,"Editorial Esfuerzo,",,[between 1980 and 1989?],,mx,"Durazo Moreno, Arturo Comic books, strips, etc. http://id.loc.gov/authorities/names/n84077925;""Government executives Mexico Distrito Federal Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85056065"";""Political corruption Mexico Distrito Federal Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh2008109571"";""Police corruption Mexico Distrito Federal Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh85104223"";""Mexican comic books, strips, etc."";""Political comic books, strips, etc."";""Political comics. lcgft http://id.loc.gov/authorities/genreForms/gf2017026159""","González G., José (González González), 1928- http://id.loc.gov/authorities/names/n84077924",,
spa,b56813697,Triunfo seguro : Labastida 2000.,[México] :,,"[Partido Revolucionario Institucional],",,[2000],,mx,"Labastida Ochoa, Francisco Comic books, strips, etc. http://id.loc.gov/authorities/names/n92118958;""Political comic books, strips, etc."";""Mexican comic books, strips, etc."";""Mexico Politics and government 1988-2000 Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh90005891"";""Political comics. lcgft http://id.loc.gov/authorities/genreForms/gf2017026159""",,Partido Revolucionario Institucional. http://id.loc.gov/authorities/names/n80089991,
spa,b56813946,Acciones : dos años de hechos y logros /,"México, D.F. :",,"Coordinación General de Opinión Pública e Imagen, Presidencia de la República,",,"[2002], ©2002.",,mx,"Political comic books, strips, etc.;""Mexican comic books, strips, etc."";""Mexico Politics and government 2000- Comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh2007000271"";""Political comics. lcgft http://id.loc.gov/authorities/genreForms/gf2017026159""","Bribiesca Azuara, Guadalupe.","Sandoval Pérez, Horacio.;""Palomares González, Alejandro.""",
eng,b56834305,The initiation.,[Canada] :,,"Class Comics,",,©2008-,,xxc,"Gay erotic comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh2009007040;""Canadian comic books, strips, etc.""",,,
eng,b56834445,Zahn.,[Canada] :,,"Class Comics,",,©2008-,,xxc,"Gay erotic comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh2009007040;""Fantasy comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh97000542"";""Canadian comic books, strips, etc."";""Fantasy comics. lcgft http://id.loc.gov/authorities/genreForms/gf2014026331""",,,
eng,b56840767,Kade : Shiva's sun.,[Place of publication not identified] :,,"Arcana Studio,",,"[2007], ©2007.",,xxc,"Fantasy comic books, strips, etc. http://id.loc.gov/authorities/subjects/sh97000542;""Canadian comic books, strips, etc."";""Fantasy comics. lcgft http://id.loc.gov/authorities/genreForms/gf2014026331""",,,copy 1 no. 0
